Filepath,File,Retrieved,Path_Length
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-7086-EXTERIORAREAOFASSISTEDRESCUE-6478475.png,UCSC_EHS-Central-R16_jmcclurg-7086-EXTERIORAREAOFASSISTEDRESCUE-6478475.png,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-ALLGENDERRESTROOMSIGN-4064654.png,UCSC_EHS-Central-R16_jmcclurg-ALLGENDERRESTROOMSIGN-4064654.png,"03/05/2020, 16:37:10",273
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-BW_index_editupdated-4152481.jpg,UCSC_EHS-Central-R16_jmcclurg-BW_index_editupdated-4152481.jpg,"03/05/2020, 16:37:10",272
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-BW_NFPA-704-NFPA-Diamonds-Sign-NFPA-Chart_2_1000-4063762.png,UCSC_EHS-Central-R16_jmcclurg-BW_NFPA-704-NFPA-Diamonds-Sign-NFPA-Chart_2_1000-4063762.png,"03/05/2020, 16:37:10",300
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-MHLogoSmall-6718196.tif,UCSC_EHS-Central-R16_jmcclurg-MHLogoSmall-6718196.tif,"03/05/2020, 16:37:10",263
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-RESTROOMWALLSIGNWROOM-4064658.png,UCSC_EHS-Central-R16_jmcclurg-RESTROOMWALLSIGNWROOM-4064658.png,"03/05/2020, 16:37:10",273
"S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-001 - LEGENDS, NOTES & ABBREVIATIONS.pcp","UCSC_EHS-Central-R16_jmcclurg-Sheet - A-001 - LEGENDS, NOTES & ABBREVIATIONS.pcp","03/05/2020, 16:37:10",290
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-002 - CLEARANCE DIAGRAMS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-002 - CLEARANCE DIAGRAMS.pcp,"03/05/2020, 16:37:10",278
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-003 - ASSEMBLIES.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-003 - ASSEMBLIES.pcp,"03/05/2020, 16:37:10",270
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-004 - DOOR SCHEDULE & TYPES.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-004 - DOOR SCHEDULE & TYPES.pcp,"03/05/2020, 16:37:10",281
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-005 - WINDOW SCHEDULE & TYPES.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-005 - WINDOW SCHEDULE & TYPES.pcp,"03/05/2020, 16:37:10",283
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-006 - SIGNAGE.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-006 - SIGNAGE.pcp,"03/05/2020, 16:37:10",267
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-100 - BELOW-SLAB PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-100 - BELOW-SLAB PLAN.pcp,"03/05/2020, 16:37:10",275
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-100S - LEVEL 1 SLAB PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-100S - LEVEL 1 SLAB PLAN.pcp,"03/05/2020, 16:37:10",278
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-101 - LEVEL 1 FLOOR PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-101 - LEVEL 1 FLOOR PLAN.pcp,"03/05/2020, 16:37:10",278
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-102 - ROOF PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-102 - ROOF PLAN.pcp,"03/05/2020, 16:37:10",269
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-201 - BUILDING ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-201 - BUILDING ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-202 - BUILDING ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-202 - BUILDING ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-202A - BUILDING ELEVATIONS - ALTERNATE.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-202A - BUILDING ELEVATIONS - ALTERNATE.pcp,"03/05/2020, 16:37:10",292
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-211 - BUILDING SECTIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-211 - BUILDING SECTIONS.pcp,"03/05/2020, 16:37:10",277
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-301 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-301 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-302 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-302 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-303 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-303 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-304 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-304 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-305 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-305 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-306 - BUILDING SECTION ENLARGED.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-306 - BUILDING SECTION ENLARGED.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-307 - WALL SECTIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-307 - WALL SECTIONS.pcp,"03/05/2020, 16:37:10",273
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-401 - ENLARGED WALKWAY PLANS + DETAILS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-401 - ENLARGED WALKWAY PLANS + DETAILS.pcp,"03/05/2020, 16:37:10",292
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-402 - ENLARGED STAIR PLANS + SECTIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-402 - ENLARGED STAIR PLANS + SECTIONS.pcp,"03/05/2020, 16:37:10",291
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-403 - ENLARGED STAIR PLANS + SECTIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-403 - ENLARGED STAIR PLANS + SECTIONS.pcp,"03/05/2020, 16:37:10",291
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-501 - INTERIOR ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-501 - INTERIOR ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-502 - INTERIOR ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-502 - INTERIOR ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-503 - INTERIOR ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-503 - INTERIOR ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-506 - INTERIOR ELEVATIONS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-506 - INTERIOR ELEVATIONS.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-511 - INTERIOR DETAILS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-511 - INTERIOR DETAILS.pcp,"03/05/2020, 16:37:10",276
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-512 - INTERIOR DETAILS- PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-512 - INTERIOR DETAILS- PLAN.pcp,"03/05/2020, 16:37:10",282
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-601 - EXTERIOR DETAILS-PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-601 - EXTERIOR DETAILS-PLAN.pcp,"03/05/2020, 16:37:10",281
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-602 - EXTERIOR DETAILS- OPENINGS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-602 - EXTERIOR DETAILS- OPENINGS.pcp,"03/05/2020, 16:37:10",286
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-603 - EXTERIOR DETAILS- OPENINGS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-603 - EXTERIOR DETAILS- OPENINGS.pcp,"03/05/2020, 16:37:10",286
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-604 - EXTERIOR DETAILS - METAL WALL PANELS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-604 - EXTERIOR DETAILS - METAL WALL PANELS.pcp,"03/05/2020, 16:37:10",296
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-605 - EXTERIOR DETAILS - METAL WALL PANELS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-605 - EXTERIOR DETAILS - METAL WALL PANELS.pcp,"03/05/2020, 16:37:10",296
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-606 - EXTERIOR DETAILS - WOOD SCREEN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-606 - EXTERIOR DETAILS - WOOD SCREEN.pcp,"03/05/2020, 16:37:10",290
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-607 - EXTERIOR DETAILS - WOOD SCREEN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-607 - EXTERIOR DETAILS - WOOD SCREEN.pcp,"03/05/2020, 16:37:10",290
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-608 - EXTERIOR DETAILS - DOORS.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-608 - EXTERIOR DETAILS - DOORS.pcp,"03/05/2020, 16:37:10",284
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-609 - EXTERIOR DETAILS - ROOF.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-609 - EXTERIOR DETAILS - ROOF.pcp,"03/05/2020, 16:37:10",283
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-610 - EXTERIOR DETAILS-ROOF.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-610 - EXTERIOR DETAILS-ROOF.pcp,"03/05/2020, 16:37:10",281
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-611 - EXTERIOR DETAILS - ROOF.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-611 - EXTERIOR DETAILS - ROOF.pcp,"03/05/2020, 16:37:10",283
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-612 - EXTERIOR DETAILS-ROOF.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-612 - EXTERIOR DETAILS-ROOF.pcp,"03/05/2020, 16:37:10",281
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-613 - EXTERIOR DETAILS - SOFFIT.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-613 - EXTERIOR DETAILS - SOFFIT.pcp,"03/05/2020, 16:37:10",285
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-620 - EXTERIOR DETAILS-SITE.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-620 - EXTERIOR DETAILS-SITE.pcp,"03/05/2020, 16:37:10",281
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-801 - LEVEL 1 FINISH PLAN.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-801 - LEVEL 1 FINISH PLAN.pcp,"03/05/2020, 16:37:10",279
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-802 - REFLECTED CEILING PLANS- BELOW-SLAB.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-802 - REFLECTED CEILING PLANS- BELOW-SLAB.pcp,"03/05/2020, 16:37:10",295
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-Sheet - A-803 - REFLECTED CEILING PLANS- LOWER LEVEL & LEVEL 1.pcp,UCSC_EHS-Central-R16_jmcclurg-Sheet - A-803 - REFLECTED CEILING PLANS- LOWER LEVEL & LEVEL 1.pcp,"03/05/2020, 16:37:10",306
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-TWO-WAYCOMMDIRECTIONS-6477310.png,UCSC_EHS-Central-R16_jmcclurg-TWO-WAYCOMMDIRECTIONS-6477310.png,"03/05/2020, 16:37:10",273
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\04_ARCHITECTURAL\UCSC_EHS-Central-R16_jmcclurg-UniversityVehiclesSign-5169830.PNG,UCSC_EHS-Central-R16_jmcclurg-UniversityVehiclesSign-5169830.PNG,"03/05/2020, 16:37:10",274
S:\Project Folders\Andrea Hilderman\4101 EHS Facility\F - Bid Documents and Contract Award\F5 - Drawings and Specifications.Bidding Documents.Addenda\Conformed Set\UCSC EHS - Conformed Set\CAD\05_LAB FURNISHINGS\LF-001 - LABORATORY FURNISHINGS GENERAL NOTES AND LEGENDS.dwg,LF-001 - LABORATORY FURNISHINGS GENERAL NOTES AND LEGENDS.dwg,"03/05/2020, 16:37:10",273
